crit_number,index,radius,density,wallpaper_group,point_group,rattler_number,coords_1,coords_2,coords_3,coords_4,coords_5,coords_6,coords_7,coords_8,coords_9,coords_10,coords_11,coords_12,coords_13,coords_14,coords_15,coords_16,coords_17,coords_18,coords_19,coords_20,contact_graph_1,contact_graph_2,contact_graph_3,contact_graph_4,contact_graph_5,contact_graph_6,contact_graph_7,contact_graph_8,contact_graph_9,contact_graph_10,contact_graph_11,contact_graph_12,contact_graph_13,contact_graph_14,contact_graph_15,contact_graph_16,contact_graph_17,contact_graph_18,contact_graph_19,contact_graph_20,contact_graph_21,contact_graph_22,contact_graph_23,contact_graph_24,contact_graph_25,contact_graph_26,contact_graph_27,contact_graph_28,contact_graph_29,contact_graph_30,contact_graph_31,contact_graph_32,contact_graph_33,contact_graph_34,contact_graph_35,contact_graph_36,contact_graph_37,contact_graph_38,contact_graph_39,contact_graph_40,contact_graph_41,contact_graph_42,contact_graph_43,contact_graph_44,contact_graph_45
303,5,0.131560134789126,0.627867293350972,cmm,D2,1,-0.0877749513,-0.1111257058,-0.344820672912572,-0.297263349202815,-0.34482067291258,0.0784769501840556,0.286738921461615,0.0784769501450417,0.286738921461606,-0.297263349163801,0.339398989787753,0.38089137528996,0.102519259366007,0.26634763002967,0.102519259366007,-0.485134029048438,-0.160601010212247,0.266347629475711,0.470959124294411,-0.109393199509384,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0
304,3,0.131491848660683,0.627215674991099,p1,C1,2,0.1478325594,0.006807561,-0.3031698483,0.1828597916,-0.334206297621794,-0.21879475229848,0.350049031014875,0.196602517776379,0.122298420075781,0.328094282817711,0.113032631780801,-0.406439459278261,0.481540645336334,-0.0311481801807349,0.297285767548273,-0.218792964462426,-0.132334168893845,0.393841295612522,-0.149951065540425,-0.406439188686711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0
305,3,0.131491848660623,0.627215674990529,cmm,D2,0,0.0110536066285785,0.411702079665998,-0.234313184269228,-0.388578713091596,-0.120438242032035,0.183951517004636,-0.0500581407921329,-0.0694396162384476,-0.436182520367952,0.0925637087891411,0.432325630971416,-0.13518685387221,0.177692421869226,-0.200931464899072,-0.0065626216078704,-0.520070561752219,-0.251930090692668,0.411702079665989,-0.304690671707336,-0.13518685387222,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0
306,4,0.131491848659972,0.627215674984324,p1,C1,1,0.1890055157,0.0508607291,0.272583753423586,-0.260640201705422,-0.0431633125311474,0.286247835465537,0.456840700232912,0.189989535179331,-0.113541735399212,0.032856236055923,-0.113539955130677,-0.422644889268495,-0.472783073207499,-0.0634026742388132,0.0272165600394971,0.539639032221172,0.0179510033952383,-0.19489381268617,-0.245032693922698,-0.194894840523063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1
307,4,0.13149184865996,0.627215674984203,cmm,D2,0,0.220913980385032,-0.305511493324333,-0.279086019615227,-0.340745671823218,0.352405829177607,-0.0777609307406902,0.0894221318576879,-0.0777609305875586,0.352405829178038,0.297529169377976,0.0894221318581192,0.297529169224048,-0.279086019560327,0.297530213140185,-0.279086019560301,-0.0777619745032978,-0.463339563703968,0.109884119318431,-0.0948324754166604,0.109884119318456,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0
308,3,0.13149184865988,0.62721567498344,cm,D1,4,-0.1502728148,0.1325764842,-0.4471234719,0.0257767549,0.0002817142,-0.1511041393,-0.2956278494,-0.2503648883,0.239710621976519,0.0490548385404816,-0.0760348512568799,-0.497832363359597,-0.0584181258750175,0.43393835262195,0.310090025465103,-0.204336488502419,0.178598176805223,-0.432087051162488,0.169332436785052,0.302446503962071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0
309,4,0.131491848659746,0.62721567498216,p2,C2,0,0.321573616899321,-0.24427607551227,-0.494171903559321,0.206353941192269,-0.0469342944450622,-0.24427581838623,-0.125663992214938,0.206353684066231,0.137319792156728,-0.0566302572173871,-0.309918078816728,0.0187081228973873,-0.30991799176444,-0.244275574422091,0.13731970510444,0.206353440102091,-0.178426354383894,-0.4720262590639,0.0058280677238938,0.434104124743901,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0
310,5,0.131491848659734,0.627215674982049,cmm,D2,0,0.435603123991939,-0.140474881164722,0.076360541548061,-0.499717955245942,0.251349292524945,0.178662116425345,-0.239385626984946,0.0471704509484309,0.180970168419418,-0.0747292882156892,-0.169006502879418,0.300561855589465,0.0587440597803991,0.432053704249199,-0.0467803942403992,-0.206221136875423,-0.309764091559867,-0.206221136875423,-0.178272242900133,-0.43397169953524,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1
311,5,0.131491848659673,0.627215674981466,cmm,D2,0,-0.212649021179673,0.131826096036887,0.234588751809837,-0.187311324525477,0.0503346761396727,0.131826096036889,0.103096903150163,-0.415061887185186,-0.28302781551998,-0.121565400195639,-0.151535966860308,-0.34931596285535,0.12071347047998,0.385217592269415,0.489221621820307,-0.253057248855313,-0.142270226839367,0.385217592269414,-0.0200441182006332,-0.121565400195638,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0
312,3,0.131401626736538,0.626355253729225,cm,D1,0,-0.105032379302594,0.0842021484880009,0.14496742870179,-0.348810220858025,0.449794634454282,-0.285969835789702,0.10180259342643,0.316770059900115,0.470400966689906,-0.023975696336489,0.338999339953377,0.203618597368401,-0.313008619018758,-0.172818373257934,-0.181606992282228,-0.400412666962824,-0.159860611076543,0.341222410406387,-0.0502053655456644,-0.172818373257932,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0
313,4,0.131392085147147,0.626264292790509,p1,C1,0,-0.305148970486907,-0.325227951345334,0.435766884501422,-0.195898151072388,-0.257679258529635,0.186257166966551,-0.0774107893130999,-0.106789406904251,0.226448166110037,0.279919816149339,0.0016553444293554,0.143817988541854,0.295641577488077,0.0264088854596939,0.167189967629748,-0.202841423334131,-0.192684725356908,0.440876943918225,-0.33674539227209,-0.0643502284795563,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
314,4,0.131375893770454,0.626109953869953,p1,C1,0,0.483741848045259,-0.0100480366672788,0.218815942240209,0.221496652158621,0.0536452800523058,-0.242245506238344,0.312335269094249,-0.288267147076342,-0.255362646980159,0.0211294767037414,-0.038834363583741,0.169971689618435,-0.310580420050842,-0.235754737278077,0.0258576285417193,0.424635091014831,-0.131841835021828,-0.428345027993285,0.222846184662828,-0.0412242244423021,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0
315,3,0.131349908180419,0.625862294621986,p1,C1,0,-0.339928790902883,0.241232014725272,-0.14504757297053,0.417392465488838,0.202703608949439,0.075662843255188,0.359930223672283,0.305761585952431,-0.347438963358849,-0.292820013970149,-0.0849527316333597,-0.303411126780933,0.147583239998345,-0.18118913443374,0.465189840674931,0.0650717304444038,0.410069471723833,-0.191780247244526,0.0974439919467908,0.316352698763215,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0
316,4,0.13129921435774,0.625379291167776,cmm,D2,0,0.0307359527014254,0.36048572267152,0.280735952741809,-0.0725269791892803,-0.0349136542558727,-0.391831225859607,-0.403614439874053,0.246777267677251,-0.0349136546924277,-0.129232797144128,-0.262330564735633,-0.260532011879937,-0.403614440361452,-0.0158211610382281,-0.176197529856269,0.115478052897414,0.0861410457698199,0.103798733468867,0.475330859662653,-0.248852691903872,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0
317,5,0.131252918680125,0.624938355493661,cm,D1,1,-0.3732846927,0.299944483,-0.0951918883136652,0.456295797846094,0.0243635815158982,-0.264927425031921,-0.160011762730678,0.0544201338320039,0.297069212355285,0.256975401420569,0.428322080389631,0.0296386483845381,-0.224830735922355,-0.347459278305001,-0.356083617230345,-0.120122532932509,0.273556716773493,-0.182392002402019,0.0360626015627367,0.228959981188244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0
318,4,0.131251275413073,0.624922707320791,p1,C1,2,0.3657923531,-0.3492923403,-0.0986336448,0.1527223496,-0.284458836732697,-0.377886609471999,0.0539867558434825,-0.505861958934782,0.117837643284428,-0.0275226331032892,0.367751080345633,0.0527946325778126,-0.242158826674647,-0.118814614962129,-0.0165531725965921,-0.253014756684287,-0.375470976542298,0.107316895199323,0.173237569372692,0.229067384979349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0
319,5,0.131228378695182,0.624704691445249,p1,C1,2,-0.0031510459,0.4727775179,-0.2011203898,0.2612423698,0.244796571219147,-0.255661385541964,0.0445493013295554,-0.425321576516833,-0.0382679983545022,-0.0230577106950478,-0.224102057168292,-0.341599113778659,0.34430429145497,0.271040968868392,-0.292508497229967,-0.0882138173268866,0.44504406994672,-0.0860014646613529,0.21597236930237,0.0420989079523525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1
320,4,0.131195489702455,0.624391598597373,p1,C1,0,0.195803372476098,0.0851750507474189,-0.0009183041970106,-0.100576885602444,-0.250918442162028,0.33243561382117,0.0517864677344523,0.394586790734322,-0.417249273974288,-0.210881055528673,0.433568480986341,0.276540174720608,0.448518068027768,0.0145754138836617,-0.207081939158323,-0.367975668578968,0.0550761774750256,-0.356923611923164,-0.0569126700080339,0.155769866026069,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0
321,5,0.131186803937289,0.62430892594934,cm,D1,1,-0.1460263658,-0.4676600709,0.312546289892302,-0.278144657421031,-0.187453710107626,0.208820675533787,-0.119636478098452,-0.165846540019738,0.380363521901593,0.0965225581326982,0.129614510407691,0.17375495641188,-0.370385489592312,-0.243078938299054,0.13111260509755,-0.0886143745348303,-0.368887394902447,0.0192903926476556,-0.0060197667982994,0.398350710948632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0
322,4,0.131171939112349,0.624167452617567,cm,D1,0,-0.290813574580248,0.253315311360738,0.371754922044476,-0.331133196562471,-0.143479449839193,-0.427926904188202,0.0353950492111502,-0.118107183655774,0.418248798166095,0.183120198871999,0.287076859055098,-0.0440762641987607,-0.368643990620608,-0.293296892613084,-0.193780231315023,0.0095760229053291,-0.450579262720203,-0.0440762641972419,0.112153972998458,-0.368970449322531,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
323,5,0.131025077948777,0.622770589172514,cm,D1,0,-0.495434711662391,0.151012005540257,-0.245434518458575,-0.282001030990796,-0.0489927471577539,-0.0929355789058683,-0.233478341528422,0.226602843808707,0.180512477348357,0.101300211337573,0.0494873993995752,0.328242303410524,0.204421017733049,-0.159656999527745,-0.164553904318169,0.479426312183742,-0.302407850452799,-0.0262192418669247,0.311537555297129,0.32824230341053,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0
324,4,0.131019257349145,0.622715259035665,p3,C3,0,-0.171130237009736,0.456470978162332,0.311517522827702,0.104849312259218,-0.12529306189801,-0.167380037474731,0.171698074640009,0.419988552243786,-0.478832360410909,-0.231549622763116,-0.0672853189258605,-0.422917285132607,0.0612119032567885,0.182381757058203,-0.363428829428057,0.278466948603396,-0.18329977726285,0.0881574434509999,-0.438177169389076,0.0273158608925169,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1
325,4,0.130967239619605,0.622220891958027,p1,C1,0,0.220687009617695,0.0525771526651537,0.221674594954583,-0.444418216737364,-0.323760039866354,-0.262266521655499,-0.263582971654383,-0.0073383123970115,0.0393907971130032,0.368891534478746,0.301282985190853,0.373598257132193,-0.470998177899143,0.244161775680044,-0.0331500786798406,0.117202256293273,0.414347772055771,-0.266973244309031,0.474524840267814,-0.012045035050506,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1
326,6,0.130750905486273,0.620166997501604,cmm,D2,0,-0.197423306584477,0.180190544870341,0.120222915884438,-0.195653181130255,-0.0307568582519655,0.468865301299137,-0.0464435324479386,-0.484327937559127,0.0604210034950246,0.223773900656095,-0.137621394195043,-0.239236536916127,-0.364088605632906,-0.108485631429853,0.286888214932887,0.0930229951698207,-0.455267322862929,0.136605450958326,0.37806693216291,-0.152068087218359,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0
327,4,0.130750905485768,0.620166997496804,cm,D1,3,-0.4168169651,-0.2582550104,-0.1296791703,-0.2935266065,0.4659905851,0.3038640916,0.212651038835822,-0.262573694729681,-0.211860523705965,-0.017481829822261,-0.120682828540696,0.401943403077747,-0.469704902067319,0.0261011219919544,0.0459835644470589,0.200435312446516,0.272450775884043,0.0696844069607447,0.0459835644470563,-0.0610664985250206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1
328,4,0.130750905485351,0.620166997492851,cmm,D2,4,-0.2732295648,-0.1170795707,-0.3816404388,0.1843756593,0.4093858233,-0.1634895756,0.2993930957,0.1410152092,-0.0397771514573735,0.139067903915331,0.0514002561240159,-0.106023665682021,-0.115266333008962,-0.394698665984536,0.126889437675637,0.427742904217901,-0.130954841948526,0.384159368266206,0.142577946615209,-0.351115130032881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1
